syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,suff_class,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,prae_class,sonority0,sonority1,sonority2,sonority3,sonority4,sonority5,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_ratio4,sonority_ratio5,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_weight4,syl_weight5,syl_open0,syl_open1,syl_open2,syl_open3,syl_open4,syl_open5,syl_phoncat0,syl_phoncat1,syl_phoncat2,syl_phoncat3,syl_phoncat4,syl_phoncat5,onset_phoncat0,onset_phoncat1,onset_phoncat2,onset_phoncat3,onset_phoncat4,onset_phoncat5,koda_phoncat0,koda_phoncat1,koda_phoncat2,koda_phoncat3,koda_phoncat4,koda_phoncat5,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,nucleus_phoncat3,nucleus_phoncat4,nucleus_phoncat5,syl_len0,syl_len1,syl_len2,syl_len3,syl_len4,syl_len5,koda_len0,koda_len1,koda_len2,koda_len3,koda_len4,koda_len5,onset_len0,onset_len1,onset_len2,onset_len3,onset_len4,onset_len5,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,nucleus_len4,nucleus_len5,syl_cv0,syl_cv1,syl_cv2,syl_cv3,syl_cv4,syl_cv5,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,cv_ratio4,cv_ratio5,pos,comp_struct,nomen,comp_len,Word,stress_class
ø,ø,e,ø,ø,ø,ø,K,CK,ø,ø,ø,ø,ø,ø,A,ø,ø,ø,ø,K,KC,ø,ø,ø,ø,6,12,7,7,12,7,6,6,3,3,6,3,0,light,light,schwa,light,light,schwa,c,o,o,o,c,o,K,ø,CK,CL,CK,CK,,C,C,C,C,C,,,,,,,K,N,K,L,K,K,2,3,2,2,2,3,1,0,0,0,1,0,0,1,1,1,1,1,1,2,1,2,1,1,VC,CVV,CV,CVV,CVC,CV,1,0,1,0,2,1,N,NN,T,2,Allongeperuecke,sekunda
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,a,ø,ø,ø,ø,K,KC,KCC,KCCK,KCCKC,ø,10,7,7,9,9,13,5,3,3,4,4,4,0,light,light,light,light,light,schwa,c,c,o,o,o,c,KC,CK,CL,CL,CL,CKC,,C,C,C,C,C,C,,,,,C,K,K,L,L,L,K,2,3,2,2,3,3,1,1,0,0,0,1,0,1,1,1,1,1,1,1,2,2,2,1,VC,CVC,CVV,CVV,CVV,CVC,1,2,0,0,0,2,V,N,F,1,alphabetisieren,paenultima
ø,ø,e,ø,ø,ø,ø,K,CK,LCK,CLCK,ø,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCK,KCCKC,ø,10,12,9,10,11,7,5,3,4,5,5,3,-1,light,schwa,light,light,light,schwa,c,c,o,c,o,o,KC,CKCC,CL,CK,CL,CK,,C,C,C,C,C,C,CC,,,,,K,K,L,K,L,K,2,4,2,2,2,2,1,2,0,1,0,0,0,1,1,1,1,1,1,1,2,1,2,1,VC,CVCC,CVV,CVC,CVV,CV,1,3,0,2,0,1,N,NN,T,2,Alterspyramide,prima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,KCKC,CKCKC,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCK,KCCKC,ø,10,12,11,9,7,15,5,3,3,4,3,5,0,light,schwa,light,light,schwa,light,c,c,c,c,o,c,KC,CKCC,CKC,CK,CK,CKC,,C,C,C,C,C,C,CC,C,,,C,K,K,K,K,K,K,2,4,3,2,3,4,1,2,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,VC,CVCC,CVC,CVC,CV,CVC,1,3,2,2,1,2,N,NN,T,2,Altersversicherung,prima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,ø,ø,A,ø,ø,ø,ø,K,KC,ø,ø,ø,ø,6,13,7,9,9,9,6,4,3,4,4,4,0,light,light,light,light,light,light,c,c,c,c,o,c,K,CKC,CK,CK,AL,LC,,C,C,C,A,,,C,,,,C,K,K,K,K,L,L,1,3,2,2,2,2,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,2,2,VC,CVC,CVC,CVC,CVV,VVC,1,2,2,2,0,0,N,N,T,1,Amalgamation,ultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,a,ø,ø,ø,ø,K,KC,KCC,KCCL,ø,ø,9,9,9,6,11,13,4,4,4,6,5,4,0,light,light,light,light,light,schwa,c,o,o,o,o,c,KC,CL,AL,L,CL,CKC,,C,A,,C,C,C,,,,,C,K,L,L,L,L,K,2,2,2,1,3,3,1,0,0,0,0,1,0,1,1,0,1,1,1,2,2,2,2,1,VC,CVV,CVV,VV,CVV,CVC,1,0,0,0,0,2,V,N,F,1,ambitionieren,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,a,ø,ø,ø,ø,K,KC,KCL,KCLC,ø,ø,6,9,12,6,12,13,6,4,6,6,6,4,1,light,light,light,light,light,schwa,c,o,o,o,o,c,K,CL,CL,L,CL,CKC,,C,C,,C,C,,,,,,C,K,L,L,L,L,K,1,2,2,1,3,3,1,0,0,0,0,1,0,1,1,0,1,1,1,2,2,2,2,1,VC,CVV,CVV,VV,CVV,CVC,1,0,0,0,0,2,V,R,F,1,ameliorieren,paenultima
ø,ø,n,ø,ø,ø,ø,C,KC,CKC,KCKC,CKCKC,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCL,KCLC,ø,ø,6,9,12,11,9,15,6,4,6,5,4,5,1,light,light,light,light,schwa,light,c,o,o,o,o,c,K,CL,CL,CL,CK,CKC,,C,C,C,C,C,,,,,,C,K,L,L,L,K,K,1,2,2,2,2,3,1,0,0,0,0,1,0,1,1,1,1,1,1,2,2,2,1,1,VC,CVV,CVV,CVV,CV,CVC,1,0,0,0,1,2,N,N,T,1,Amerikanerin,antepaenultima
ø,ø,s,ø,mus,smus,ismus,C,KC,CKC,CCKC,KCCKC,noacc,ø,ø,A,ø,ø,ø,ø,K,KC,KCL,KCLC,ø,ø,6,9,12,7,12,12,6,4,6,3,4,4,0,light,light,light,light,light,light,c,o,o,c,c,c,K,CL,CL,CK,CKC,CKC,,C,C,C,C,C,,,,,C,C,K,L,L,K,K,K,1,2,2,2,3,3,1,0,0,1,1,1,0,1,1,1,1,1,1,2,2,1,1,1,VC,CVV,CVV,CVC,CVC,CVC,1,0,0,2,2,2,N,R,T,1,Amerikanismus,paenultima
ø,ø,k,ø,ø,ø,ø,C,KC,CKC,CCKC,KCCKC,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCL,KCLC,ø,ø,6,9,12,7,12,10,6,4,6,3,4,3,0,light,light,light,light,light,light,c,o,o,c,c,c,K,CL,CL,CK,CKC,CKC,,C,C,C,C,C,,,,,C,C,K,L,L,K,K,K,1,2,2,2,2,4,1,0,0,1,1,1,0,1,1,1,1,1,1,2,2,1,1,1,VC,CVV,CVV,CVC,CVC,CVC,1,0,0,2,2,2,N,R,T,1,Amerikanistik,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,ø,ø,A,ø,ø,ø,ø,K,KC,ø,ø,ø,ø,6,13,9,7,9,9,6,4,4,3,4,4,0,light,light,light,light,light,light,c,c,o,c,o,c,K,CKC,CL,CK,AL,LC,,C,C,C,A,,,C,,,,C,K,K,L,K,L,L,1,3,2,2,2,2,1,1,0,1,0,1,0,1,1,1,1,0,1,1,2,1,2,2,VC,CVC,CVV,CVC,CVV,VVC,1,2,0,2,0,0,N,R,T,1,Amortisation,ultima
ø,ø,h,ch,sch,isch,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,a,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,9,9,7,6,15,13,4,4,3,6,5,4,1,light,light,light,light,light,light,c,o,o,c,o,c,KC,CL,CL,K,ø,CKC,,C,C,,CC,C,C,,,,,C,K,L,L,K,L,K,2,3,3,1,3,5,1,0,0,1,0,1,0,1,1,0,2,1,1,2,2,1,2,1,VC,CVV,CVV,VC,ø,CVC,1,0,0,1,1,2,A,R,F,1,amphitheatralisch,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCC,ø,ø,9,13,9,7,9,9,4,4,4,3,4,4,-1,light,light,light,light,light,light,c,o,o,c,o,c,KC,CCL,CL,CK,AL,LC,,CC,C,C,A,,C,,,,,C,K,L,L,K,L,L,2,3,2,2,2,2,1,0,0,1,0,1,0,2,1,1,1,0,1,2,2,1,2,2,VC,CCVV,CVV,CVC,CVV,VVC,1,1,0,2,0,0,N,R,T,1,Amplifikation,ultima
ø,ø,r,er,ø,ø,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,A,ø,ø,ø,ø,K,KC,ø,ø,ø,ø,6,9,11,9,9,11,6,4,3,4,4,3,0,light,light,light,light,light,schwa,c,c,o,c,o,c,K,CK,CCL,KC,CL,CKC,,C,CC,,C,C,,,,C,,C,K,K,L,K,L,K,1,2,3,2,2,3,1,1,0,1,0,1,0,1,2,0,1,1,1,1,2,1,2,1,VC,CVC,CCVV,VC,CVV,CVC,1,2,1,1,0,2,N,R,T,1,Anakreontiker,antepaenultima
ø,ø,g,ng,ung,ø,ø,C,KC,CKC,CCKC,KCCKC,ø,ø,ø,A,ø,ø,ø,ø,K,KC,ø,ø,ø,ø,6,9,10,9,13,12,6,4,5,4,4,4,1,light,light,light,light,light,light,c,c,o,o,c,c,K,CK,CL,CL,CKC,CKC,,C,C,C,C,C,,,,,C,C,K,K,L,L,K,K,1,2,2,3,3,4,1,1,0,0,1,1,0,1,1,1,1,1,1,1,2,2,1,1,VC,CVC,CVV,CVV,CVC,CVC,1,2,0,0,2,2,N,NN,T,2,Analogiebildung,antepaenultima
ø,tum,m,ø,ø,ø,ø,C,LC,CLC,ø,ø,noacc,ø,ø,A,ø,ø,ø,ø,K,KC,ø,ø,ø,acc,9,10,7,7,10,12,4,5,3,3,3,4,0,light,light,light,light,schwa,light,c,c,c,o,c,c,KC,KC,CK,CL,CKC,CLC,,,C,C,C,C,C,C,,,C,C,K,K,K,L,K,L,2,2,3,2,3,3,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,2,1,2,VC,VC,CVC,CVV,CVC,CVVC,1,1,2,0,2,1,N,N,T,1,Analphabetentum,antepaenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,an,a,ø,ø,ø,ø,K,KC,ø,ø,ø,ø,9,7,7,9,9,13,4,3,3,4,4,4,0,light,light,light,light,light,schwa,c,c,o,o,o,c,KC,KC,CL,CL,CL,CKC,,,C,C,C,C,C,C,,,,C,K,K,L,L,L,K,2,2,3,2,3,3,1,1,0,0,0,1,0,0,1,1,1,1,1,1,2,2,2,1,VC,VC,CVV,CVV,CVV,CVC,1,1,0,0,0,2,V,N,F,1,anaesthetisieren,paenultima
ø,ø,d,ø,ø,ø,ø,C,CC,KCC,CKCC,ø,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCK,KCCKC,ø,9,11,7,11,11,13,4,3,3,2,3,3,0,light,schwa,schwa,light,schwa,heavy,c,c,o,c,c,c,KC,CKC,CK,ø,CKC,CKCC,,C,C,CC,C,C,C,C,,C,C,CC,K,K,K,K,K,K,2,3,2,5,4,4,1,1,0,1,1,2,0,1,1,2,1,1,1,1,1,1,1,1,VC,CVC,CV,ø,CVC,CVCC,1,2,1,3,2,3,N,ø,T,2,Andergeschwisterkind,prima
ø,ø,e,ø,ø,ø,ø,K,CK,LCK,CLCK,ø,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCC,ø,acc,9,15,7,7,9,9,4,5,3,3,4,4,-1,light,light,schwa,light,light,schwa,c,o,o,c,o,o,KC,ø,CK,CK,CL,CK,,CC,C,C,C,C,C,,,,,,K,D,K,K,L,K,2,4,2,2,2,2,1,0,0,1,0,0,0,2,1,1,1,1,1,2,1,1,2,1,VC,CCVV,CV,CVC,CVV,CV,1,1,1,2,0,1,N,ø,T,2,Ankleidekabine,prima
ø,ø,r,er,ø,ø,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,acc,9,14,7,7,14,11,4,7,3,3,7,3,0,light,light,schwa,schwa,light,schwa,c,o,o,o,o,c,KC,CL,CK,CK,CL,CKC,,C,C,C,C,C,C,,,,,C,K,L,K,K,L,K,2,2,2,2,2,3,1,0,0,0,0,1,0,1,1,1,1,1,1,2,1,1,2,1,VC,CVV,CV,CV,CVV,CVC,1,0,1,1,0,2,N,NN,T,2,Anlageberater,prima
ø,ø,g,ø,ø,ø,ø,C,KC,CKC,CCKC,ø,ø,ø,an,a,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,acc,9,10,15,7,14,10,4,5,3,3,3,3,0,light,light,heavy,schwa,heavy,light,c,o,c,o,c,c,KC,CL,CKCC,CK,ø,CKC,,C,C,C,C,C,C,,CC,,CC,C,K,L,K,K,K,K,2,3,5,2,4,3,1,0,2,0,2,1,0,1,1,1,1,1,1,2,1,1,1,1,VC,CVV,CVCC,CV,ø,CVC,1,0,3,1,3,2,A,ø,F,2,anlehnungsbeduerftig,prima
ø,ø,g,ng,ung,ø,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCC,ø,ø,acc,9,14,6,7,10,12,4,7,6,3,5,4,0,light,light,schwa,light,light,light,c,o,o,c,o,c,KC,ø,K,KC,CL,CKC,,C,,,C,C,C,,,C,,C,K,D,K,K,L,K,2,3,2,2,2,4,1,0,0,1,0,1,0,1,0,0,1,1,1,2,1,1,2,1,VC,CVV,ø,VC,CVV,CVC,1,0,0,1,0,2,N,NV,T,2,Anleiheabloesung,prima
ø,ø,r,ø,ø,ø,ø,C,LC,CLC,LCLC,ø,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCK,KCCKC,acc,9,13,7,11,11,18,4,4,3,3,5,6,1,light,light,schwa,light,light,light,c,c,o,c,o,c,KC,CKC,CK,CKC,CL,CLC,,C,C,C,C,C,C,C,,C,,C,K,K,K,K,L,L,2,3,2,3,2,3,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,2,2,VC,CVC,CV,CVC,CVV,CVVC,1,2,1,2,0,1,N,ø,T,2,Anmeldeformular,prima
ø,ø,h,ch,ø,ø,ø,C,LC,CLC,ø,ø,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCL,ø,acc,9,9,6,16,11,10,4,4,6,4,3,3,0,light,light,schwa,heavy,light,light,c,o,o,c,c,c,KC,CL,K,CKCC,CKC,CLC,,C,,C,C,C,C,,,CC,C,C,K,L,K,K,K,L,2,2,2,5,3,4,1,0,0,2,1,1,0,1,0,1,1,1,1,2,1,1,1,2,VC,CVV,ø,ø,CVC,CVVC,1,0,0,3,2,1,N,NN,T,2,Annaeherungsversuch,prima
ø,ø,e,ø,ø,ø,ø,K,CK,ø,ø,ø,ø,ø,an,a,ø,ø,ø,ø,K,KC,KCC,KCCL,ø,acc,9,9,6,16,11,7,4,4,6,4,5,3,0,light,light,schwa,heavy,light,schwa,c,o,o,c,o,o,KC,CL,K,CKCC,CD,CK,,C,,C,C,C,C,,,CC,,,K,L,K,K,D,K,2,2,2,5,3,2,1,0,0,2,0,0,0,1,0,1,1,1,1,2,1,1,2,1,VC,CVV,ø,ø,CVV,CV,1,0,0,3,0,1,ADV,ø,F,2,annaeherungsweise,prima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,acc,9,13,9,10,11,15,4,6,4,5,3,5,0,light,light,schwa,light,light,light,c,o,o,c,o,c,KC,CL,CK,KC,ø,CKC,,C,C,,CC,C,C,,,C,,C,K,L,K,K,L,K,2,3,2,2,3,4,1,0,0,1,0,1,0,1,1,0,2,1,1,2,1,1,2,1,VC,CVV,CV,VC,ø,CVC,1,0,1,1,1,2,N,NV,T,2,Annahmeerklaerung,prima
ø,um,m,ø,ø,ø,ø,C,KC,ø,ø,ø,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCL,KCLC,ø,ø,6,11,11,11,12,11,6,5,3,5,6,5,0,light,light,light,light,light,light,c,o,c,o,o,c,K,CL,CKC,CL,CL,ø,,C,C,C,C,,,,C,,,C,K,L,K,L,L,K,2,2,3,2,2,2,1,0,1,0,0,1,0,1,1,1,1,0,1,2,1,2,2,1,VC,CVV,CVC,CVV,CVV,VC,1,0,2,0,0,1,N,ø,T,0,Anniversarium,antepaenultima
ø,ø,e,ie,ø,ø,ø,L,ø,ø,ø,ø,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCL,KCLC,ø,ø,6,9,10,7,7,12,6,4,3,3,3,6,0,light,light,schwa,light,schwa,light,c,o,c,c,o,o,K,CL,CKC,CK,CK,CL,,C,C,C,C,C,,,C,,,,K,L,K,K,K,L,1,2,3,3,2,3,1,0,1,1,0,0,0,1,1,1,1,1,1,2,1,1,1,2,VC,CVV,CVC,CVC,CV,CVV,1,0,2,2,1,0,N,NN,T,2,Anodenbatterie,sekunda
ø,ø,t,ø,ø,ø,ø,C,CC,KCC,CKCC,ø,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCC,ø,ø,acc,9,11,12,11,11,14,4,5,4,5,3,3,0,light,light,heavy,light,schwa,heavy,c,o,c,c,c,c,KC,ø,ø,KC,CKC,CKCC,,C,,,C,C,C,,CC,C,C,CC,K,D,K,K,K,K,2,5,4,2,3,5,1,0,2,1,1,2,0,1,0,0,1,1,1,2,1,1,1,1,VC,CVV,ø,VC,CVC,CVCC,1,0,2,1,2,3,N,NN,T,2,Anschauungsunterricht,prima
ø,ø,s,ø,mus,smus,ismus,C,KC,CKC,CCKC,KCCKC,noacc,ø,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCC,ø,ø,9,11,7,13,10,12,4,3,3,4,3,4,0,light,light,light,light,light,light,c,o,o,c,c,c,KC,CCL,CL,CKC,CKC,CKC,,CC,C,C,C,C,C,,,C,C,C,K,L,L,K,K,K,2,4,2,3,4,3,1,0,0,1,1,1,0,2,1,1,1,1,1,2,2,1,1,1,VC,CCVV,CVV,CVC,CVC,CVC,1,1,0,2,2,2,N,A,T,1,Anthropomorphismus,paenultima
ø,ø,r,er,ø,ø,ø,C,LC,CLC,LCLC,ø,ø,ø,an,a,ø,ø,ø,ø,K,KC,KCC,KCCL,ø,ø,9,9,10,7,12,11,4,4,10,3,6,3,0,light,light,light,light,light,light,c,o,o,o,o,c,KC,CL,ø,CL,CL,CLC,,C,,C,C,C,C,,,,,C,K,L,D,L,L,L,2,2,2,2,2,3,1,0,0,0,0,1,0,1,0,1,1,1,1,2,2,2,2,2,VC,CVV,VV,CVV,CVV,CVVC,1,0,0,0,0,1,A,A,F,1,antiautoritaer,ultima
ø,ø,m,ø,ø,ø,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,9,9,9,6,9,12,4,4,4,6,4,4,0,light,light,light,light,light,light,c,o,o,o,o,c,KC,CL,CL,L,CL,CKC,,C,C,,C,C,C,,,,,C,K,L,L,L,L,K,2,2,2,1,2,3,1,0,0,0,0,1,0,1,1,0,1,1,1,2,2,2,2,1,VC,CVV,CVV,VV,CVV,CVC,1,0,0,0,0,2,N,R,T,1,Antibiotikum,antepaenultima
ø,ø,h,ch,sch,isch,tisch,C,KC,CKC,LCKC,CLCKC,ø,ø,an,a,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,9,9,7,9,15,10,4,4,3,4,5,3,0,light,light,light,light,light,light,c,o,o,o,o,c,KC,CL,CL,CL,ø,CKC,,C,C,C,CC,C,C,,,,,C,K,L,L,L,L,K,2,2,2,2,3,5,1,0,0,0,0,1,0,1,1,1,2,1,1,2,2,2,2,1,VC,CVV,CVV,CVV,ø,CVC,1,0,0,0,1,2,A,A,F,1,antidemokratisch,paenultima
ø,ø,h,ch,sch,isch,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,an,a,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,9,9,9,7,9,10,4,4,4,3,4,3,0,light,light,light,light,light,light,c,o,o,c,o,c,KC,CL,CL,CK,CL,CKC,,C,C,C,C,C,C,,,,,C,K,L,L,K,L,K,2,2,2,2,3,5,1,0,0,1,0,1,0,1,1,1,1,1,1,2,2,1,2,1,VC,CVV,CVV,CVC,CVV,CVC,1,0,0,2,0,2,A,A,F,1,antimetaphysisch,paenultima
ø,ø,m,ø,ø,ø,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,9,9,13,14,9,12,4,4,6,4,4,4,0,light,light,light,light,light,light,c,o,o,c,o,c,KC,CL,ø,CKC,CL,CKC,,C,C,C,C,C,C,,,C,,C,K,L,D,K,L,K,2,2,3,3,2,3,1,0,0,1,0,1,0,1,1,1,1,1,1,2,2,1,2,1,VC,CVV,CVV,CVC,CVV,CVC,1,0,0,2,0,2,N,ø,T,0,Antineuralgikum,antepaenultima
ø,ø,m,ø,ø,ø,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,9,9,9,10,9,12,4,4,4,5,4,4,0,light,light,light,light,light,light,c,o,o,o,o,c,KC,CL,CL,CL,CL,CKC,,C,C,C,C,C,C,,,,,C,K,L,L,L,L,K,2,2,2,2,2,3,1,0,0,0,0,1,0,1,1,1,1,1,1,2,2,2,2,1,VC,CVV,CVV,CVV,CVV,CVC,1,0,0,0,0,2,N,N,T,1,Antipyretikum,antepaenultima
ø,ø,s,ø,mus,smus,ismus,C,KC,CKC,CCKC,KCCKC,noacc,ø,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,9,9,7,11,10,12,4,4,3,5,3,4,0,light,light,light,light,light,light,c,o,o,o,c,c,KC,CL,CL,CL,CKC,CKC,,C,C,C,C,C,C,,,,C,C,K,L,L,L,K,K,2,2,2,2,3,3,1,0,0,0,1,1,0,1,1,1,1,1,1,2,2,2,1,1,VC,CVV,CVV,CVV,CVC,CVC,1,0,0,0,2,2,N,N,T,1,Antisemitismus,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCL,ø,ø,9,9,9,7,9,9,4,4,4,3,4,4,-1,light,light,light,light,light,light,c,o,o,c,o,c,KC,CL,AL,CK,AL,LC,,C,A,C,A,,C,,,,,C,K,L,L,K,L,L,2,2,2,2,2,2,1,0,0,1,0,1,0,1,1,1,1,0,1,2,2,1,2,2,VC,CVV,CVV,CVC,CVV,VVC,1,0,0,2,0,0,N,R,T,1,Antizipation,ultima
keit,keit,t,it,eit,keit,ø,C,DC,CDC,CCDC,KCCDC,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCK,KCCKC,acc,9,10,13,10,13,12,4,3,3,3,4,4,0,light,light,heavy,light,light,light,c,c,c,c,c,c,KC,CKC,CKCC,CLC,CKC,CDC,,C,C,C,C,C,C,C,CC,C,C,C,K,K,K,L,K,D,2,3,5,3,4,4,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,2,1,2,VC,CVC,CVCC,CVVC,CVC,CVVC,1,2,3,1,2,1,N,NN,T,2,Anwendungsmoeglichkeit,prima
ø,ø,e,ø,ø,ø,ø,K,CK,ø,ø,ø,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,9,7,10,12,13,7,4,3,3,4,4,3,0,light,light,schwa,light,light,schwa,c,o,c,c,c,o,KC,CL,CKC,ø,CKC,CK,,C,C,C,C,C,C,,C,A,C,,K,L,K,D,K,K,2,2,3,5,2,3,1,0,1,1,1,0,0,1,1,1,1,1,1,2,1,2,1,1,VC,CVV,CVC,CVVC,CVC,CV,1,0,2,1,2,1,N,NN,T,2,Anwesenheitsliste,prima
ø,ø,m,ø,ø,ø,ø,C,KC,CKC,KCKC,ø,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,7,10,9,9,6,12,3,5,4,4,6,4,0,light,light,light,light,light,light,c,o,o,o,c,c,KC,CL,CL,CL,ø,CKC,,C,C,C,,C,C,,,,,C,K,L,L,L,K,K,1,4,2,2,1,3,1,0,0,0,1,1,0,1,1,1,0,1,1,2,2,2,1,1,VC,CVV,CVV,CVV,VC,CVC,1,0,0,0,1,2,N,R,T,1,Aphrodisiakum,antepaenultima
ø,ø,i,ø,ø,ø,ø,L,ø,ø,ø,ø,ø,ø,ø,A,ø,ø,ø,ø,L,LC,LCK,LCKC,LCKCC,ø,10,8,7,12,6,12,10,2,3,6,6,6,0,light,light,light,light,light,light,o,c,o,o,o,o,L,CKC,CL,CL,L,CL,,C,C,C,,C,,C,,,,,L,K,L,L,L,L,1,2,3,2,1,2,0,1,0,0,0,0,0,1,1,1,0,1,2,1,2,2,2,2,VV,CVC,CVV,CVV,VV,CVV,0,2,0,0,0,0,N,ø,T,0,Aposteriori,paenultima
ø,ø,h,ch,sch,isch,ø,C,KC,CKC,LCKC,ø,ø,ø,ø,a,ø,ø,ø,ø,K,KC,ø,ø,ø,ø,6,8,7,12,6,13,6,2,3,6,6,4,0,light,light,light,light,light,light,c,c,o,o,o,c,K,CKC,CL,CL,L,CKC,,C,C,C,,C,,C,,,,C,K,K,L,L,L,K,1,2,3,2,1,5,1,1,0,0,0,1,0,1,1,1,0,1,1,1,2,2,2,1,VC,CVC,CVV,CVV,VV,CVC,1,2,0,0,0,2,A,N,F,1,aposteriorisch,paenultima
ø,ø,l,ø,ø,ø,ø,C,KC,CKC,LCKC,ø,ø,ø,ø,a,ø,ø,ø,ø,K,KC,KCL,KCLC,ø,ø,6,7,9,9,6,13,6,3,4,4,6,4,0,light,light,light,light,light,light,c,o,o,o,o,c,K,CL,CL,AL,L,CKC,,C,C,A,,C,,,,,,C,K,L,L,L,L,K,2,2,2,2,1,4,1,0,0,0,0,1,0,1,1,1,0,1,1,2,2,2,2,1,VC,CVV,CVV,CVV,VV,CVC,1,0,0,0,0,2,A,N,F,1,appositionell,ultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCK,KCCKC,ø,6,11,10,9,9,9,6,3,3,4,4,4,0,light,light,light,light,light,light,c,c,o,c,o,c,K,ø,CCL,CK,AL,LC,,CC,CC,C,A,,,,,,,C,K,K,L,K,L,L,2,3,2,2,2,2,1,1,0,1,0,1,0,2,2,1,1,0,1,1,2,1,2,2,VC,CCVC,CCVV,CVC,CVV,VVC,1,3,1,2,0,0,N,R,T,1,Approximation,ultima
